hardware alarms,cpu errors,low voltage,overheating alarm,fan degradaded,baseband processing fault,synchronization failure,low disk performace,tlpm,tlcm,number of PM,priority,other alarms,failure
0,0,1,2,2,0,0,0,89,221,3,3,0,1
1,0,1,0,0,0,0,0,218,182,1,2,0,0
1,0,3,3,3,0,0,0,20,33,1,2,1,3
1,0,0,0,0,0,0,0,16,141,2,3,0,0
0,0,2,0,0,0,0,0,66,205,3,4,1,1
0,0,1,4,3,0,0,0,104,41,2,2,0,2
0,0,3,3,3,0,0,0,238,132,1,2,0,2
1,0,1,0,0,0,0,0,38,307,4,4,0,0
0,0,2,0,0,0,0,0,13,174,2,4,0,0
1,0,4,3,3,0,0,0,42,186,2,2,0,3
2,0,1,0,0,0,0,0,13,191,1,1,0,1
0,0,0,2,2,0,0,0,93,194,3,4,0,0
0,0,2,3,2,0,0,0,46,171,2,3,1,2
2,0,1,2,1,0,0,0,114,188,2,3,0,2
0,0,2,1,1,0,0,0,78,162,3,3,0,1
1,0,3,1,1,3,0,0,129,68,1,2,0,4
0,0,0,0,0,0,0,0,41,245,4,4,0,0
0,0,4,0,0,0,0,0,26,183,2,3,0,1
0,0,3,1,1,0,0,0,94,97,2,3,0,1
3,0,1,1,1,0,0,0,270,236,1,1,0,2
0,0,4,1,0,1,0,0,115,50,2,1,0,2
0,0,2,1,0,0,0,0,238,32,1,1,0,1
1,0,4,0,0,0,0,0,56,144,2,4,0,1
0,0,2,2,2,0,0,0,68,252,2,3,0,1
1,0,4,2,1,1,0,0,152,53,2,3,0,3
1,0,1,1,1,0,0,1,24,172,3,4,0,1
3,0,1,0,0,0,0,0,199,63,1,1,1,2
1,0,1,1,1,0,0,0,26,111,4,4,0,1
1,0,1,0,0,0,1,0,135,130,1,2,0,1
0,0,1,1,1,0,0,0,64,182,2,2,0,0
1,0,4,1,0,1,0,0,13,186,1,1,0,3
0,0,0,3,3,0,0,0,142,163,1,2,0,1
0,0,1,0,0,0,0,0,37,175,4,4,0,0
3,0,3,1,1,0,0,0,268,24,1,3,0,2
1,0,0,1,0,0,0,0,50,207,3,4,0,0
0,0,2,1,0,0,0,0,177,121,1,2,0,1
1,0,0,2,1,0,0,0,337,54,1,2,0,1
0,0,1,1,1,0,0,0,69,34,3,3,0,0
3,2,2,2,1,0,0,0,131,117,1,1,0,3
1,0,0,1,0,0,0,0,57,239,3,4,0,0
1,0,1,4,3,1,0,0,54,122,2,3,0,3
2,0,2,2,2,0,0,0,23,65,2,2,0,2
2,0,0,2,2,0,0,0,116,91,3,4,1,2
1,0,1,0,0,0,0,0,89,187,4,4,0,0
1,0,2,0,0,0,0,0,52,140,3,4,0,1
1,0,3,3,2,0,0,0,239,76,1,3,2,3
2,0,2,0,0,0,0,0,342,64,1,2,3,2
1,0,2,2,2,0,0,0,31,237,3,3,0,2
0,0,1,0,0,0,0,0,35,137,3,4,0,0
1,0,2,0,0,0,0,0,118,191,3,4,0,1
1,0,2,2,1,0,0,0,107,170,2,2,0,1
1,0,1,0,0,0,0,0,353,71,1,2,0,0
0,0,2,1,1,0,2,0,27,128,3,4,0,1
2,0,4,1,1,0,0,0,82,112,2,3,1,3
0,0,0,1,1,0,0,0,42,113,3,4,0,0
0,0,3,3,3,2,0,0,231,85,1,1,0,4
2,0,1,4,2,0,0,0,42,122,3,3,0,2
1,0,1,0,0,0,0,0,107,184,3,3,0,0
0,0,1,0,0,1,0,0,57,185,2,3,0,1
1,0,4,4,3,2,0,0,233,63,1,3,0,5
2,0,3,1,1,0,0,0,105,83,1,2,0,2
1,0,3,1,1,2,0,0,200,31,1,1,2,4
0,0,1,0,0,0,0,0,37,203,2,2,0,0
1,0,4,1,1,0,0,0,36,116,2,2,1,2
2,0,1,4,3,0,0,0,131,62,1,1,0,3
0,0,2,2,2,0,1,0,335,23,1,2,0,1
1,0,0,1,1,0,0,0,221,167,1,3,0,0
3,0,0,1,1,0,0,0,161,34,1,2,3,2
2,0,2,0,0,0,0,0,289,193,1,2,0,1
0,0,1,0,0,0,0,0,73,187,4,4,0,0
2,0,1,2,2,1,0,0,96,154,2,1,1,3
1,0,2,5,3,0,1,0,69,98,2,3,0,3
1,0,2,1,1,2,0,0,200,77,1,1,0,3
1,0,3,3,2,0,0,0,92,78,1,2,0,2
1,0,1,1,0,0,0,0,76,239,3,3,0,1
1,0,1,1,1,0,0,0,86,134,3,2,0,1
1,0,4,1,1,0,0,0,72,139,1,3,0,2
2,0,0,0,0,0,1,0,63,71,1,2,0,1
2,0,2,0,0,0,0,0,298,62,1,3,0,1
1,0,0,1,0,0,0,0,147,228,2,3,0,0
2,0,4,4,2,2,0,0,60,65,1,1,1,6
3,0,3,3,3,2,0,0,250,153,1,1,0,5
0,0,1,0,0,0,0,0,109,154,2,3,0,0
1,0,3,0,0,0,0,0,160,58,2,3,0,1
2,0,1,5,3,0,0,0,162,155,1,2,0,3
0,0,2,3,2,0,0,0,341,60,1,2,0,1
0,0,0,1,0,0,0,0,56,191,4,4,0,0
0,0,4,2,1,0,0,0,136,14,1,3,0,2
0,0,4,1,0,0,0,0,17,119,1,1,0,1
0,0,3,1,1,0,0,0,90,245,2,2,0,1
0,0,1,0,0,0,0,0,220,33,1,3,0,0
0,0,0,0,0,0,0,0,127,63,2,3,1,0
1,0,3,1,1,0,0,0,194,66,1,1,0,1
2,0,3,2,2,0,0,0,122,198,1,2,0,2
1,0,1,5,3,0,1,0,29,85,1,1,0,3
0,0,0,1,1,0,0,0,68,168,3,4,0,0
0,0,1,2,2,0,0,0,117,173,2,2,0,1
2,0,2,4,3,0,0,0,45,80,2,3,0,3
0,0,3,0,0,0,0,0,163,177,2,3,0,1
0,0,0,2,1,0,1,0,101,184,3,2,0,1
0,0,0,2,2,0,0,0,32,126,4,4,0,0
0,0,3,0,0,0,0,0,102,170,2,3,2,1
2,0,4,2,2,0,0,0,315,26,1,2,0,3
1,0,1,0,0,1,0,0,46,122,3,4,0,1
1,0,2,1,1,1,0,0,18,140,3,4,0,2
1,1,0,2,1,0,0,0,93,160,3,3,0,1
1,0,1,3,3,0,0,0,124,34,1,2,1,2
2,1,2,1,1,0,0,0,97,159,2,3,0,2
3,0,2,1,1,0,0,0,203,131,1,2,0,2
1,0,1,1,1,0,0,0,57,153,3,4,0,1
2,0,2,0,0,0,0,0,50,174,2,3,0,1
0,0,1,4,3,1,0,0,64,145,1,2,0,3
1,0,2,3,3,0,0,0,171,149,1,1,0,2
2,0,0,2,2,0,0,0,118,71,2,3,0,1
2,0,0,0,0,0,0,0,81,77,3,3,0,1
0,0,1,0,0,0,0,1,85,206,2,1,0,0
0,0,3,0,0,0,0,0,65,181,3,4,0,1
1,0,4,2,2,0,0,0,175,226,2,3,0,2
1,0,1,4,2,0,0,0,119,162,3,4,0,2
2,1,0,2,2,2,0,0,139,154,1,1,0,4
1,0,1,0,0,0,0,0,95,121,3,4,0,0
0,0,1,0,0,2,0,0,355,153,1,1,0,2
0,0,2,2,2,0,1,0,120,75,2,1,0,1
1,0,1,0,0,0,0,0,120,65,1,2,0,0
0,0,3,0,0,1,0,0,115,101,2,3,2,2
1,0,2,2,2,1,0,0,85,145,3,3,0,3
0,0,3,0,0,0,0,0,220,117,1,2,0,1
1,0,1,2,2,0,0,0,119,212,2,2,0,1
0,0,1,2,2,0,0,0,119,157,2,3,0,1
2,0,2,5,3,2,2,0,17,84,1,2,2,6
1,0,1,2,2,0,0,0,344,204,1,1,0,1
1,0,2,1,0,0,0,0,34,194,2,4,0,1
1,0,0,2,2,0,0,0,60,190,3,4,0,1
1,0,2,1,1,0,0,1,100,49,1,2,0,1
0,0,3,0,0,0,0,0,22,145,3,4,0,1
1,0,2,3,2,1,1,0,100,137,2,3,0,3
1,0,1,3,2,0,0,0,309,143,1,1,0,2
0,0,1,1,1,0,0,2,65,257,4,4,0,1
1,0,3,0,0,0,0,0,73,256,3,3,0,1
1,0,0,0,0,0,0,0,51,125,2,3,0,0
1,0,1,2,1,0,0,1,150,170,1,2,1,2
0,0,1,1,0,0,0,1,29,238,3,3,0,0
1,0,2,1,1,0,0,0,58,186,3,4,0,1
2,0,1,0,0,0,0,0,50,148,1,2,0,1
0,1,1,4,3,0,0,0,89,95,2,1,0,2
2,0,3,1,1,0,0,0,12,90,2,3,0,2
1,0,0,4,3,0,0,0,259,70,1,1,1,2
1,0,1,2,2,1,0,0,43,110,3,2,0,2
2,0,1,2,2,0,0,0,250,29,1,2,0,2
2,0,4,2,1,0,0,1,306,74,1,1,0,3
0,0,4,2,2,1,0,0,34,110,1,2,0,3
3,0,4,1,1,0,0,0,201,72,1,1,0,3
3,0,1,4,3,0,0,0,339,99,1,3,0,3
0,0,2,4,3,0,0,0,169,73,1,2,3,3
1,0,2,2,2,0,0,0,123,181,2,3,0,2
2,0,1,0,0,0,1,0,110,100,2,3,0,1
0,0,2,2,2,0,0,0,271,112,1,2,1,1
0,1,2,1,0,0,0,2,103,138,3,4,0,1
1,0,0,2,2,0,0,0,106,134,3,3,0,1
0,0,0,0,0,0,0,0,74,82,4,4,0,0
1,0,3,0,0,1,1,0,36,110,3,3,0,2
2,0,1,0,0,0,0,0,58,175,2,2,0,1
1,0,1,0,0,0,0,0,148,82,1,2,0,0
0,0,1,2,2,0,0,0,166,284,2,3,0,1
1,0,2,3,3,0,0,0,19,166,3,3,0,2
1,0,4,3,3,0,0,0,227,35,1,3,0,3
1,0,1,1,1,0,0,0,63,198,3,4,0,1
3,0,2,0,0,0,0,0,89,76,1,2,0,2
1,0,1,0,0,1,0,2,67,201,3,4,0,2
2,0,2,0,0,0,0,0,244,80,1,3,0,1
0,0,1,0,0,0,0,0,79,33,2,3,0,0
0,0,2,1,1,0,0,0,311,89,1,1,0,1
1,0,1,0,0,0,0,0,46,71,3,4,0,0
2,0,3,1,1,0,0,0,284,53,1,3,0,2
0,0,0,1,1,0,0,0,106,101,3,2,0,0
0,0,0,0,0,0,0,0,49,81,3,4,0,0
1,0,4,0,0,2,0,1,294,235,1,3,0,4
0,0,1,0,0,0,0,0,21,261,4,4,0,0
0,0,0,3,2,0,0,0,15,218,3,4,0,1
1,0,3,1,1,0,0,0,34,193,1,2,0,1
1,0,1,1,1,0,0,0,105,24,1,2,0,1
1,1,1,4,2,0,0,0,31,243,4,4,0,2
0,0,1,1,1,2,0,0,76,248,3,4,0,2
1,0,0,2,1,0,0,0,93,216,3,4,0,1
0,0,0,1,1,0,1,0,31,229,3,2,0,0
2,0,1,0,0,0,0,1,65,166,2,3,0,1
0,0,1,1,1,0,0,0,42,226,4,4,0,0
0,0,0,1,1,0,0,0,38,231,3,4,0,0
0,0,1,2,2,0,0,0,18,132,1,2,1,1
1,0,2,1,1,0,0,0,36,210,4,4,0,1
1,0,1,2,1,2,0,0,97,113,1,1,0,3
1,2,3,4,2,0,0,0,149,114,1,1,0,3
1,0,1,2,2,0,0,0,148,135,2,3,1,2
0,0,1,2,1,0,0,0,85,120,2,2,0,1
2,0,3,0,0,0,0,0,116,195,3,3,0,2
1,0,0,0,0,0,0,0,12,177,3,3,0,0
0,0,3,1,1,0,0,0,316,96,1,2,4,2
2,0,2,0,0,2,1,0,53,127,1,3,0,3
1,0,2,1,1,1,1,0,140,14,1,1,0,2
1,1,1,0,0,1,0,0,351,19,1,1,0,2
0,0,1,4,2,0,0,0,24,162,4,4,0,1
1,1,2,5,3,0,0,1,225,60,1,1,0,3
1,0,1,1,1,0,0,0,83,198,3,4,0,1
0,1,1,2,1,0,0,0,103,172,2,3,2,1
0,0,0,0,0,0,1,0,60,171,2,3,0,0
1,0,3,0,0,0,0,1,268,154,1,2,0,1
1,0,1,0,0,2,1,0,137,73,1,1,0,3
2,0,1,3,2,1,0,0,79,51,1,2,0,3
2,0,1,0,0,0,0,0,47,113,3,3,0,1
0,0,1,0,0,2,0,0,76,69,2,2,0,2
1,0,1,1,0,0,0,0,25,152,3,4,0,1
0,0,3,1,0,0,0,0,312,154,1,2,0,1
0,2,4,3,2,0,0,0,202,117,1,2,0,2
0,0,3,1,1,0,0,0,74,113,3,3,0,1
0,0,1,2,1,0,0,0,105,201,3,4,0,1
1,0,3,0,0,0,0,0,111,236,3,3,0,1
0,0,4,2,2,0,0,0,92,122,1,3,0,2
1,0,2,0,0,0,0,0,109,157,3,4,0,1
1,0,1,2,2,2,0,0,266,118,1,2,0,3
0,0,0,2,2,0,0,0,27,200,2,3,0,0
2,0,1,3,2,0,0,0,152,227,2,3,0,2
1,0,4,2,1,0,0,0,195,74,1,2,0,2
0,1,2,1,1,0,0,0,64,220,2,3,0,1
1,0,1,1,0,0,0,0,85,111,1,2,3,2
0,0,1,0,0,0,0,0,90,204,2,3,0,0
0,0,1,0,0,0,0,0,12,63,4,4,0,0
0,0,0,2,1,0,0,0,112,164,3,4,0,0
0,0,0,1,1,1,0,0,33,93,3,2,0,1
3,0,4,1,0,0,1,0,197,120,1,2,0,3
0,0,0,0,0,0,0,0,70,215,3,4,0,0
1,0,1,0,0,0,0,1,76,71,3,3,0,1
1,0,3,3,2,0,0,0,44,149,2,1,0,2
0,0,3,1,1,0,0,0,31,195,2,3,0,1
0,0,1,0,0,0,0,0,41,207,2,3,0,0
1,0,4,1,1,0,0,0,113,55,2,2,0,2
2,0,1,2,2,0,0,0,50,165,1,2,1,2
0,0,1,3,3,0,0,0,30,266,4,4,0,1
2,0,0,0,0,2,1,0,167,84,2,3,0,3
0,0,1,1,1,0,0,0,131,137,1,2,2,1
1,0,0,2,2,1,0,0,309,85,1,2,0,2
0,0,3,2,1,0,0,0,60,103,1,2,0,1
1,0,3,0,0,0,0,0,27,178,3,4,0,1
0,0,4,1,0,0,0,0,74,67,1,1,0,1
0,0,1,0,0,0,0,2,155,179,2,3,0,0
0,0,1,1,1,0,0,0,157,199,1,3,0,0
2,0,1,1,1,0,0,0,78,268,4,4,0,1
0,0,1,0,0,0,0,1,87,152,3,2,0,0
0,0,1,2,1,0,0,0,65,243,4,4,0,1
1,0,1,1,1,0,0,0,70,74,2,3,0,1
0,0,3,3,3,0,0,0,74,128,1,1,0,2
1,0,2,0,0,0,0,0,271,162,1,3,0,1
1,0,1,2,2,0,0,0,118,131,3,3,0,1
1,0,2,1,1,0,0,0,298,107,1,3,0,1
1,0,3,2,2,0,0,0,103,125,3,4,0,2
0,0,3,2,2,0,0,0,235,37,1,2,0,1
1,0,0,0,0,1,0,0,99,66,1,2,0,1
2,0,4,3,2,0,0,0,99,85,2,3,0,3
1,0,2,2,2,0,0,0,53,107,1,2,0,2
1,0,3,1,1,2,0,0,200,157,1,2,0,3
3,0,4,0,0,0,0,0,248,162,1,1,1,3
1,0,2,1,1,0,0,0,98,147,3,4,0,1
1,0,1,1,1,0,0,0,125,244,2,2,1,1
0,0,3,2,2,0,0,0,11,126,1,2,3,2
2,0,2,0,0,0,0,0,35,58,1,1,0,1
2,1,0,0,0,0,0,0,106,101,3,3,0,1
0,0,3,1,1,0,0,0,125,56,1,3,0,1
0,0,2,0,0,2,0,0,138,130,1,3,0,2
1,0,1,0,0,0,0,0,49,151,3,4,0,0
2,1,0,0,0,0,0,0,93,82,1,1,0,1
1,0,1,0,0,1,0,0,305,87,1,1,0,1
0,0,2,0,0,1,0,2,160,48,1,1,0,2
1,0,4,0,0,0,0,0,70,165,2,3,0,1
1,0,0,2,1,0,0,0,29,107,4,4,0,1
2,0,1,1,1,0,0,0,88,122,1,3,0,1
0,1,0,4,2,0,0,0,67,199,3,4,0,1
0,0,1,3,3,0,0,0,355,59,1,1,0,1
1,0,0,1,0,2,0,0,38,195,3,3,0,2
1,0,2,0,0,0,0,0,162,212,2,2,0,1
1,0,0,4,3,0,0,0,156,159,1,2,2,2
0,0,1,0,0,0,0,1,76,137,2,3,0,0
0,0,0,2,2,3,1,1,166,4,1,3,1,4
3,0,0,0,0,1,0,0,205,168,1,2,0,2
0,0,1,0,0,0,0,0,211,112,1,2,0,0
0,0,2,2,1,0,0,0,12,143,2,3,0,1
0,0,1,1,0,0,0,0,19,184,2,3,2,1
1,0,0,1,0,0,0,0,38,178,3,4,0,0
0,0,1,4,2,0,0,0,195,72,1,1,0,1
1,0,3,0,0,0,0,0,124,157,2,4,0,1
1,0,1,0,0,0,0,1,134,130,2,3,0,1
1,0,2,1,1,0,0,0,128,107,1,2,0,1
2,0,2,1,1,3,0,0,208,65,1,1,0,5
0,0,3,0,0,0,0,0,94,195,2,3,0,1
1,0,1,3,2,1,0,1,356,15,1,1,0,3
1,0,0,2,2,0,0,0,44,174,3,4,0,1
1,0,3,2,1,0,0,0,155,91,1,2,1,2
1,1,0,0,0,1,0,0,25,107,2,2,0,1
1,0,3,2,1,0,0,0,40,177,3,3,0,2
2,0,3,1,0,0,0,0,246,12,1,1,0,2
0,0,3,0,0,0,0,0,72,110,1,3,4,2
1,0,0,2,2,0,0,0,106,200,3,4,0,1
1,0,1,2,1,0,0,0,71,93,2,3,0,1
2,0,2,1,1,0,0,0,19,118,2,4,0,2
1,0,2,1,1,0,0,0,39,241,3,4,1,1
0,0,1,2,1,0,0,0,70,143,3,4,0,1
1,0,4,1,1,0,0,0,41,56,1,1,0,2
0,0,2,2,2,0,0,0,139,176,2,1,0,1
0,0,3,0,0,0,0,0,27,201,1,3,1,1
2,0,4,0,0,0,0,0,341,80,1,2,3,3
1,0,1,2,2,0,0,0,40,195,3,4,0,1
0,0,2,0,0,0,0,0,60,168,3,3,0,0
0,0,0,2,1,0,0,0,270,142,1,2,0,0
1,0,1,1,1,0,0,0,109,94,2,3,0,1
0,0,1,0,0,0,0,0,17,112,4,4,0,0
1,0,0,1,0,0,0,0,32,144,3,4,0,0
0,0,1,1,1,0,0,0,15,195,3,4,0,0
0,0,1,4,3,0,0,0,80,75,1,1,0,2
0,0,1,3,3,0,0,0,50,231,3,3,0,1
0,0,1,2,2,0,0,0,335,192,1,2,1,1
2,0,2,2,2,1,0,0,75,150,1,3,2,4
1,0,3,0,0,0,0,0,48,215,3,3,0,1
0,0,1,1,0,0,0,0,175,226,2,1,0,0
1,0,3,2,1,0,0,0,143,170,2,2,0,2
0,0,1,0,0,1,1,0,206,111,1,2,3,2
0,0,0,0,0,0,0,0,80,155,2,3,4,1
1,0,2,0,0,1,0,0,19,226,2,2,0,2
1,0,1,1,0,0,0,0,74,100,3,4,0,1
1,0,0,1,1,0,0,0,244,138,1,2,0,0
0,0,2,4,3,0,0,0,108,110,1,2,2,3
1,0,0,1,1,0,0,0,94,58,2,3,0,0
3,0,4,1,1,0,0,0,124,102,1,1,0,3
1,0,1,0,0,0,0,0,105,116,1,2,0,0
1,0,2,4,3,0,0,0,110,158,3,2,0,2
1,0,1,0,0,0,0,0,108,130,2,2,0,0
3,0,3,1,1,3,0,1,13,71,1,2,2,6
1,0,0,1,1,0,0,0,12,59,2,2,0,0
1,0,0,1,1,2,2,0,69,225,3,2,0,3
1,0,2,3,2,2,2,1,337,135,1,1,0,5
0,0,4,4,3,0,0,0,276,327,1,3,0,3
0,0,2,1,1,2,0,0,11,110,2,3,0,3
1,0,1,3,3,0,0,0,255,127,1,1,0,2
0,2,1,3,3,0,0,0,27,233,2,3,0,2
1,0,0,1,1,0,0,0,66,140,3,2,0,0
1,0,1,1,1,0,0,0,82,188,2,2,0,1
3,0,1,1,1,0,0,0,198,62,1,2,2,2
1,1,0,2,2,0,0,0,307,47,1,2,1,1
1,0,3,0,0,0,0,0,83,138,3,3,0,1
0,0,0,4,2,0,0,0,107,90,3,2,0,1
3,0,1,1,1,0,1,0,65,70,1,3,3,3
0,0,1,2,1,0,0,0,337,96,1,1,0,1
1,0,1,1,0,3,0,0,283,176,1,2,0,4
0,0,3,1,1,0,0,0,51,170,3,2,0,1
1,0,0,3,3,0,0,0,211,113,1,1,0,1
1,0,3,0,0,0,0,0,82,257,2,3,0,1
2,0,1,4,3,0,0,0,113,80,1,1,0,3
1,0,3,0,0,0,0,0,42,261,3,4,0,1
3,1,0,4,3,0,0,0,186,121,1,2,0,3
1,0,1,0,0,2,0,0,28,99,3,4,0,2
1,0,1,0,0,0,0,0,24,149,1,1,0,0
0,0,3,3,3,0,0,0,78,96,3,3,0,2
2,0,2,3,2,0,1,1,108,157,3,4,0,3
0,0,1,1,1,0,0,0,15,206,3,3,0,0
1,0,1,0,0,0,0,0,335,178,1,2,0,0
1,0,2,1,1,0,0,0,79,252,1,1,0,1
1,0,0,3,3,0,0,0,34,126,2,3,0,1
0,0,1,2,2,0,0,0,97,124,2,4,4,2
2,0,1,1,1,0,0,0,48,164,1,2,0,1
1,0,2,0,0,2,0,2,45,37,1,2,0,3
1,0,2,2,2,0,0,0,105,271,2,3,0,2
0,0,1,0,0,0,0,0,56,126,3,2,0,0
0,0,2,2,1,0,0,0,144,152,1,2,0,1
0,0,0,0,0,0,0,0,133,85,1,1,0,0
3,0,0,2,2,2,0,0,284,44,1,2,0,4
2,0,1,2,2,0,0,0,65,191,2,1,0,2
1,0,1,0,0,0,0,0,50,216,4,4,0,0
3,0,1,4,3,1,0,0,90,100,1,1,0,4
0,0,1,2,1,0,0,0,88,149,3,4,0,1
0,0,1,0,0,0,0,0,74,236,4,4,0,0
0,0,1,1,0,0,0,0,33,145,3,4,0,0
0,0,3,1,1,0,0,0,355,58,1,1,0,1
1,0,0,2,2,0,0,0,148,150,2,2,1,1
1,0,1,1,0,0,0,0,223,96,1,2,0,1
1,0,3,1,1,0,0,0,117,178,1,2,0,1
2,0,0,3,3,0,0,0,330,199,1,1,0,2
2,0,3,3,3,1,0,0,275,80,1,3,0,4
2,0,1,1,1,2,0,0,21,79,1,3,0,3
2,0,1,0,0,0,0,0,167,64,1,2,0,1
3,0,3,3,3,0,0,0,235,88,1,1,0,3
1,0,0,1,1,0,0,0,39,203,3,4,0,0
1,0,0,3,2,0,0,0,89,177,3,3,0,1
3,0,2,0,0,1,0,0,118,59,1,1,0,3
3,0,1,3,2,2,0,0,219,56,1,3,0,5
1,0,0,2,2,0,0,0,209,64,1,2,0,1
1,0,3,2,2,0,0,0,139,99,2,3,0,2
1,0,0,0,0,0,0,0,66,219,3,3,0,0
1,0,0,0,0,0,0,0,19,189,3,2,0,0
1,0,2,1,1,0,0,1,321,60,1,1,1,2
1,0,2,1,1,2,0,0,96,149,3,3,0,3
0,0,2,3,3,0,0,1,231,153,1,2,0,2
1,0,2,2,1,0,0,0,23,93,1,2,0,1
2,0,2,2,2,0,0,0,37,135,1,2,0,2
0,0,2,2,2,0,0,0,59,213,4,4,0,1
0,0,3,1,1,0,0,0,10,183,2,2,0,1
0,0,3,3,2,0,0,1,167,267,2,3,0,2
0,0,1,0,0,0,0,0,41,361,4,4,0,0
0,0,4,0,0,0,0,0,72,127,2,3,2,2
3,0,0,2,2,0,0,0,89,133,1,1,0,2
0,0,2,4,3,0,0,0,220,56,1,2,0,2
1,0,0,1,1,0,0,0,33,153,3,3,0,0
1,0,1,1,1,2,1,0,36,88,3,2,0,3
2,0,1,2,1,0,1,0,77,108,2,3,0,2
1,0,0,1,1,0,0,0,22,280,4,4,0,0
1,0,1,2,2,2,0,0,115,105,2,3,0,3
1,0,2,3,3,0,0,0,176,19,1,2,1,2
1,0,0,0,0,0,0,0,103,80,1,1,0,0
2,1,3,1,1,0,0,0,353,96,1,3,0,2
1,0,1,2,2,0,0,0,152,80,2,3,0,1
0,0,1,1,0,0,0,0,74,71,2,2,0,0
0,0,2,2,1,0,0,0,156,160,2,3,0,1
1,0,0,0,0,0,0,0,72,91,3,2,0,0
1,0,0,1,1,1,0,0,206,139,1,1,0,1
0,0,1,3,2,1,0,0,110,173,2,1,0,2
1,0,1,1,1,0,0,0,95,103,2,2,0,1
0,0,2,3,3,0,2,0,18,101,1,1,0,2
2,0,0,1,0,0,0,0,35,79,1,2,0,1
0,0,0,1,0,0,0,0,103,206,2,3,0,0
2,0,3,1,1,1,0,2,172,113,1,2,0,3
0,0,2,0,0,0,0,0,49,148,1,1,0,0
1,0,0,2,2,0,0,0,174,106,2,3,0,1
0,0,0,2,2,0,0,0,157,102,2,3,0,0
2,0,2,0,0,0,0,0,319,120,1,1,0,1
1,0,0,2,2,0,0,0,106,96,3,3,0,1
0,0,3,2,2,0,0,0,263,15,1,2,0,1
0,0,0,2,1,2,0,0,74,183,3,4,0,2
2,0,2,0,0,0,0,0,197,90,1,1,0,1
0,0,0,1,0,0,0,0,13,107,2,3,0,0
1,0,2,3,3,0,1,0,324,55,1,2,2,3
0,0,1,2,2,0,0,0,97,167,1,3,1,1
0,0,2,1,1,0,0,0,119,213,3,4,0,1
1,0,1,0,0,3,0,2,32,55,1,2,0,4
0,0,2,0,0,0,0,0,114,40,3,4,0,0
0,0,1,3,3,2,0,0,14,99,1,1,0,3
1,1,0,0,0,0,0,0,112,94,3,4,0,0
2,0,1,4,3,1,1,0,168,82,2,1,0,4
1,0,0,0,0,0,0,0,33,113,3,3,0,0
1,0,1,1,1,0,0,0,95,181,3,3,0,1
0,0,0,1,1,0,0,0,79,211,4,4,0,0
1,0,3,1,1,1,0,0,19,208,3,4,0,2
0,0,1,1,1,0,0,0,318,169,1,2,0,0
0,0,3,0,0,0,0,0,75,66,3,2,0,1
2,0,2,1,1,0,0,0,321,157,1,2,0,2
2,0,0,0,0,0,0,0,175,130,2,2,0,1
1,0,3,2,2,0,0,0,62,109,2,3,0,2
1,0,1,2,2,0,0,0,228,123,1,2,0,1
0,0,1,2,1,1,0,0,142,63,1,1,0,2
1,0,2,2,2,1,0,0,154,138,1,1,0,3
0,0,3,0,0,0,0,0,93,136,2,3,0,1
2,0,3,0,0,0,0,0,71,109,2,2,0,2
0,0,1,4,3,0,0,0,278,92,1,2,2,2
0,0,0,1,0,0,1,0,79,118,2,2,0,0
1,0,3,1,1,0,0,0,335,50,1,1,0,1
1,0,2,0,0,0,0,0,79,223,3,3,0,1
1,0,0,0,0,0,0,0,33,255,4,4,0,0
1,0,0,0,0,0,0,0,79,167,3,4,0,0
0,0,3,0,0,0,0,0,55,206,3,4,1,1
0,0,1,3,3,0,0,0,137,107,2,3,0,1
2,0,3,4,2,2,0,1,128,35,1,2,2,6
2,0,1,0,0,0,0,0,113,180,2,4,0,1
0,0,0,0,0,0,0,0,21,252,2,3,0,0
0,0,1,0,0,0,0,0,87,210,3,4,0,0
2,0,1,3,3,0,0,0,139,104,1,2,0,2
0,0,2,1,1,2,2,0,288,130,1,1,0,3
0,0,1,1,1,0,0,0,48,178,3,3,0,0
0,0,3,3,2,0,0,0,162,119,1,2,0,2
0,0,3,3,3,0,0,0,27,72,1,1,0,2
0,0,1,2,2,0,0,0,87,20,1,2,0,1
1,0,2,0,0,0,0,0,83,69,1,2,0,1
0,0,0,0,0,0,0,0,66,106,1,2,0,0
2,0,2,5,3,2,0,0,23,112,2,3,0,5
2,0,4,0,0,0,0,0,237,161,1,2,0,2
0,0,2,4,3,1,0,0,16,76,1,1,0,3
0,0,2,1,1,0,0,0,86,152,3,3,0,1
1,0,1,0,0,0,0,0,80,119,2,1,0,0
1,0,1,2,2,0,0,0,156,253,2,3,0,1
1,0,3,1,0,0,0,0,221,93,1,2,0,1
2,0,2,3,3,0,1,0,61,316,4,4,0,3
0,0,4,0,0,0,0,0,131,49,1,1,0,1
0,0,1,0,0,0,0,0,106,260,2,2,3,1
0,0,1,2,2,0,0,0,20,186,3,3,0,1
2,0,0,2,1,0,0,0,89,228,3,2,0,1
1,0,1,2,2,0,0,0,242,103,1,1,0,1
0,0,1,0,0,1,0,0,161,227,2,3,0,1
2,0,2,0,0,0,0,2,46,288,4,4,0,2
2,0,0,0,0,0,0,0,119,254,2,3,3,2
1,0,3,1,1,2,2,0,72,141,3,4,0,4
0,1,1,1,1,0,0,0,29,249,4,4,0,0
1,0,2,2,2,0,0,0,141,61,2,3,0,2
1,0,1,0,0,2,1,0,19,117,2,3,0,3
